Time	XCoord	YCoord	VideoName
193840	-33728	33308	4T-D2-ND-F-BL.mpeg
193862	-33728	33308	4T-D2-ND-F-BL.mpeg
193881	-33728	33308	4T-D2-ND-F-BL.mpeg
193901	-33728	33308	4T-D2-ND-F-BL.mpeg
193922	-33728	33308	4T-D2-ND-F-BL.mpeg
193942	-33728	33308	4T-D2-ND-F-BL.mpeg
193962	-33728	33308	4T-D2-ND-F-BL.mpeg
193981	-33728	33308	4T-D2-ND-F-BL.mpeg
194000	-33728	33308	4T-D2-ND-F-BL.mpeg
194021	-33728	33308	4T-D2-ND-F-BL.mpeg
194039	-33728	33308	4T-D2-ND-F-BL.mpeg
194059	-33728	33308	4T-D2-ND-F-BL.mpeg
194081	-33728	33308	4T-D2-ND-F-BL.mpeg
194099	-33728	33308	4T-D2-ND-F-BL.mpeg
194121	-33728	33308	4T-D2-ND-F-BL.mpeg
194220	-33728	33308	4T-D2-ND-F-BL.mpeg
194227	-33728	33308	4T-D2-ND-F-BL.mpeg
194243	-33728	33308	4T-D2-ND-F-BL.mpeg
194261	-33728	33308	4T-D2-ND-F-BL.mpeg
194281	-33728	33308	4T-D2-ND-F-BL.mpeg
194302	-33728	33308	4T-D2-ND-F-BL.mpeg
194322	-33728	33308	4T-D2-ND-F-BL.mpeg
194343	-33728	33308	4T-D2-ND-F-BL.mpeg
194359	-33728	33308	4T-D2-ND-F-BL.mpeg
194380	-33728	33308	4T-D2-ND-F-BL.mpeg
194401	-33728	33308	4T-D2-ND-F-BL.mpeg
194420	-33728	33308	4T-D2-ND-F-BL.mpeg
194440	-33728	33308	4T-D2-ND-F-BL.mpeg
194461	-33728	33308	4T-D2-ND-F-BL.mpeg
194480	-33728	33308	4T-D2-ND-F-BL.mpeg
194542	-33728	33308	4T-D2-ND-F-BL.mpeg
194542	-33728	33308	4T-D2-ND-F-BL.mpeg
194544	-33728	33308	4T-D2-ND-F-BL.mpeg
194561	-33728	33308	4T-D2-ND-F-BL.mpeg
194580	-33728	33308	4T-D2-ND-F-BL.mpeg
194600	-33728	33308	4T-D2-ND-F-BL.mpeg
194621	-33728	33308	4T-D2-ND-F-BL.mpeg
194640	-33728	33308	4T-D2-ND-F-BL.mpeg
194721	-33728	33308	4T-D2-ND-F-BL.mpeg
194726	-33728	33308	4T-D2-ND-F-BL.mpeg
194740	-33728	33308	4T-D2-ND-F-BL.mpeg
194760	-33728	33308	4T-D2-ND-F-BL.mpeg
194781	-33728	33308	4T-D2-ND-F-BL.mpeg
194800	-33728	33308	4T-D2-ND-F-BL.mpeg
194820	-33728	33308	4T-D2-ND-F-BL.mpeg
194841	-33728	33308	4T-D2-ND-F-BL.mpeg
194859	-33728	33308	4T-D2-ND-F-BL.mpeg
194879	-33728	33308	4T-D2-ND-F-BL.mpeg
194901	-33728	33308	4T-D2-ND-F-BL.mpeg
194919	-33728	33308	4T-D2-ND-F-BL.mpeg
194941	-33728	33308	4T-D2-ND-F-BL.mpeg
194959	-33728	33308	4T-D2-ND-F-BL.mpeg
194980	-33728	33308	4T-D2-ND-F-BL.mpeg
195001	-33728	33308	4T-D2-ND-F-BL.mpeg
195019	-33728	33308	4T-D2-ND-F-BL.mpeg
195040	-33728	33308	4T-D2-ND-F-BL.mpeg
195128	-33728	33308	4T-D2-ND-F-BL.mpeg
195141	-33728	33308	4T-D2-ND-F-BL.mpeg
195162	-33728	33308	4T-D2-ND-F-BL.mpeg
195181	-33728	33308	4T-D2-ND-F-BL.mpeg
195200	-33728	33308	4T-D2-ND-F-BL.mpeg
195222	-33728	33308	4T-D2-ND-F-BL.mpeg
195241	-33728	33308	4T-D2-ND-F-BL.mpeg
195262	-33728	33308	4T-D2-ND-F-BL.mpeg
195283	-33728	33308	4T-D2-ND-F-BL.mpeg
195301	-33728	33308	4T-D2-ND-F-BL.mpeg
195323	-33728	33308	4T-D2-ND-F-BL.mpeg
195340	-33728	33308	4T-D2-ND-F-BL.mpeg
195359	-33728	33308	4T-D2-ND-F-BL.mpeg
195381	-33728	33308	4T-D2-ND-F-BL.mpeg
195399	-33728	33308	4T-D2-ND-F-BL.mpeg
195419	-33728	33308	4T-D2-ND-F-BL.mpeg
195523	-33728	33308	4T-D2-ND-F-BL.mpeg
195528	-33728	33308	4T-D2-ND-F-BL.mpeg
195542	-33728	33308	4T-D2-ND-F-BL.mpeg
195560	-33728	33308	4T-D2-ND-F-BL.mpeg
195580	-33728	33308	4T-D2-ND-F-BL.mpeg
195601	-33728	33308	4T-D2-ND-F-BL.mpeg
195621	-33728	33308	4T-D2-ND-F-BL.mpeg
195641	-33728	33308	4T-D2-ND-F-BL.mpeg
195662	-33728	33308	4T-D2-ND-F-BL.mpeg
195680	-33728	33308	4T-D2-ND-F-BL.mpeg
195701	-33728	33308	4T-D2-ND-F-BL.mpeg
195720	-33728	33308	4T-D2-ND-F-BL.mpeg
195740	-33728	33308	4T-D2-ND-F-BL.mpeg
195761	-33728	33308	4T-D2-ND-F-BL.mpeg
195780	-33728	33308	4T-D2-ND-F-BL.mpeg
195800	-33728	33308	4T-D2-ND-F-BL.mpeg
195821	-33728	33308	4T-D2-ND-F-BL.mpeg
195840	-33728	33308	4T-D2-ND-F-BL.mpeg
195926	-33728	33308	4T-D2-ND-F-BL.mpeg
195940	-33728	33308	4T-D2-ND-F-BL.mpeg
195960	-33728	33308	4T-D2-ND-F-BL.mpeg
195981	-33728	33308	4T-D2-ND-F-BL.mpeg
196000	-33728	33308	4T-D2-ND-F-BL.mpeg
196020	-33728	33308	4T-D2-ND-F-BL.mpeg
196042	-33728	33308	4T-D2-ND-F-BL.mpeg
196061	-33728	33308	4T-D2-ND-F-BL.mpeg
196082	-33728	33308	4T-D2-ND-F-BL.mpeg
196100	-33728	33308	4T-D2-ND-F-BL.mpeg
196119	-33728	33308	4T-D2-ND-F-BL.mpeg
196142	-33728	33308	4T-D2-ND-F-BL.mpeg
196161	-33728	33308	4T-D2-ND-F-BL.mpeg
196180	-33728	33308	4T-D2-ND-F-BL.mpeg
196201	-33728	33308	4T-D2-ND-F-BL.mpeg
196220	-33728	33308	4T-D2-ND-F-BL.mpeg
196240	-33728	33308	4T-D2-ND-F-BL.mpeg
196318	-33728	33308	4T-D2-ND-F-BL.mpeg
196321	-33728	33308	4T-D2-ND-F-BL.mpeg
196340	-33728	33308	4T-D2-ND-F-BL.mpeg
196361	-33728	33308	4T-D2-ND-F-BL.mpeg
196380	-33728	33308	4T-D2-ND-F-BL.mpeg
196400	-33728	33308	4T-D2-ND-F-BL.mpeg
196422	-33728	33308	4T-D2-ND-F-BL.mpeg
196440	-33728	33308	4T-D2-ND-F-BL.mpeg
196503	-33728	33308	4T-D2-ND-F-BL.mpeg
196505	-33728	33308	4T-D2-ND-F-BL.mpeg
196521	-33728	33308	4T-D2-ND-F-BL.mpeg
196540	-33728	33308	4T-D2-ND-F-BL.mpeg
196560	-33728	33308	4T-D2-ND-F-BL.mpeg
196581	-33728	33308	4T-D2-ND-F-BL.mpeg
196600	-33728	33308	4T-D2-ND-F-BL.mpeg
196620	-33728	33308	4T-D2-ND-F-BL.mpeg
196706	-33728	33308	4T-D2-ND-F-BL.mpeg
196720	-33728	33308	4T-D2-ND-F-BL.mpeg
196743	-33728	33308	4T-D2-ND-F-BL.mpeg
196760	-33728	33308	4T-D2-ND-F-BL.mpeg
196781	-33728	33308	4T-D2-ND-F-BL.mpeg
196802	-33728	33308	4T-D2-ND-F-BL.mpeg
196821	-33728	33308	4T-D2-ND-F-BL.mpeg
196840	-33728	33308	4T-D2-ND-F-BL.mpeg
196861	-33728	33308	4T-D2-ND-F-BL.mpeg
196880	-33728	33308	4T-D2-ND-F-BL.mpeg
196900	-33728	33308	4T-D2-ND-F-BL.mpeg
196919	-33728	33308	4T-D2-ND-F-BL.mpeg
196940	-33728	33308	4T-D2-ND-F-BL.mpeg
196961	-33728	33308	4T-D2-ND-F-BL.mpeg
196979	-33728	33308	4T-D2-ND-F-BL.mpeg
196999	-33728	33308	4T-D2-ND-F-BL.mpeg
197021	-33728	33308	4T-D2-ND-F-BL.mpeg
197103	-33728	33308	4T-D2-ND-F-BL.mpeg
197121	-33728	33308	4T-D2-ND-F-BL.mpeg
197140	-33728	33308	4T-D2-ND-F-BL.mpeg
197160	-33728	33308	4T-D2-ND-F-BL.mpeg
197181	-33728	33308	4T-D2-ND-F-BL.mpeg
197201	-33728	33308	4T-D2-ND-F-BL.mpeg
197220	-33728	33308	4T-D2-ND-F-BL.mpeg
197242	-33728	33308	4T-D2-ND-F-BL.mpeg
197260	-33728	33308	4T-D2-ND-F-BL.mpeg
197282	-33728	33308	4T-D2-ND-F-BL.mpeg
197300	-33728	33308	4T-D2-ND-F-BL.mpeg
197319	-33728	33308	4T-D2-ND-F-BL.mpeg
197341	-33728	33308	4T-D2-ND-F-BL.mpeg
197359	-33728	33308	4T-D2-ND-F-BL.mpeg
197379	-33728	33308	4T-D2-ND-F-BL.mpeg
197401	-33728	33308	4T-D2-ND-F-BL.mpeg
197419	-33728	33308	4T-D2-ND-F-BL.mpeg
197517	-33728	33308	4T-D2-ND-F-BL.mpeg
197521	-33728	33308	4T-D2-ND-F-BL.mpeg
197540	-33728	33308	4T-D2-ND-F-BL.mpeg
197561	-33728	33308	4T-D2-ND-F-BL.mpeg
197580	-33728	33308	4T-D2-ND-F-BL.mpeg
197600	-33728	33308	4T-D2-ND-F-BL.mpeg
197622	-33728	33308	4T-D2-ND-F-BL.mpeg
197640	-33728	33308	4T-D2-ND-F-BL.mpeg
197662	-33728	33308	4T-D2-ND-F-BL.mpeg
197680	-33728	33308	4T-D2-ND-F-BL.mpeg
197700	-33728	33308	4T-D2-ND-F-BL.mpeg
197721	-33728	33308	4T-D2-ND-F-BL.mpeg
197740	-33728	33308	4T-D2-ND-F-BL.mpeg
197760	-33728	33308	4T-D2-ND-F-BL.mpeg
197781	-33728	33308	4T-D2-ND-F-BL.mpeg
197799	-33728	33308	4T-D2-ND-F-BL.mpeg
197820	-33728	33308	4T-D2-ND-F-BL.mpeg
197907	-33728	33308	4T-D2-ND-F-BL.mpeg
197920	-33728	33308	4T-D2-ND-F-BL.mpeg
197941	-33728	33308	4T-D2-ND-F-BL.mpeg
197960	-33728	33308	4T-D2-ND-F-BL.mpeg
197980	-33728	33308	4T-D2-ND-F-BL.mpeg
198001	-33728	33308	4T-D2-ND-F-BL.mpeg
198020	-33728	33308	4T-D2-ND-F-BL.mpeg
198041	-33728	33308	4T-D2-ND-F-BL.mpeg
198060	-33728	33308	4T-D2-ND-F-BL.mpeg
198080	-33728	33308	4T-D2-ND-F-BL.mpeg
198101	-33728	33308	4T-D2-ND-F-BL.mpeg
198120	-33728	33308	4T-D2-ND-F-BL.mpeg
198139	-33728	33308	4T-D2-ND-F-BL.mpeg
198161	-33728	33308	4T-D2-ND-F-BL.mpeg
198179	-33728	33308	4T-D2-ND-F-BL.mpeg
198199	-33728	33308	4T-D2-ND-F-BL.mpeg
198221	-33728	33308	4T-D2-ND-F-BL.mpeg
198303	-33728	33308	4T-D2-ND-F-BL.mpeg
198321	-33728	33308	4T-D2-ND-F-BL.mpeg
198340	-33728	33308	4T-D2-ND-F-BL.mpeg
198360	-33728	33308	4T-D2-ND-F-BL.mpeg
198382	-33728	33308	4T-D2-ND-F-BL.mpeg
198400	-33728	33308	4T-D2-ND-F-BL.mpeg
198464	-33728	33308	4T-D2-ND-F-BL.mpeg
198471	-33728	33308	4T-D2-ND-F-BL.mpeg
198482	-33728	33308	4T-D2-ND-F-BL.mpeg
198501	-33728	33308	4T-D2-ND-F-BL.mpeg
198519	-33728	33308	4T-D2-ND-F-BL.mpeg
198541	-33728	33308	4T-D2-ND-F-BL.mpeg
198559	-33728	33308	4T-D2-ND-F-BL.mpeg
198579	-33728	33308	4T-D2-ND-F-BL.mpeg
198600	-33728	33308	4T-D2-ND-F-BL.mpeg
198619	-33728	33308	4T-D2-ND-F-BL.mpeg
198729	-33728	33308	4T-D2-ND-F-BL.mpeg
198741	-33728	33308	4T-D2-ND-F-BL.mpeg
198761	-33728	33308	4T-D2-ND-F-BL.mpeg
198780	-33728	33308	4T-D2-ND-F-BL.mpeg
198800	-33728	33308	4T-D2-ND-F-BL.mpeg
198822	-33728	33308	4T-D2-ND-F-BL.mpeg
198841	-33728	33308	4T-D2-ND-F-BL.mpeg
198861	-33728	33308	4T-D2-ND-F-BL.mpeg
198879	-33728	33308	4T-D2-ND-F-BL.mpeg
198900	-33728	33308	4T-D2-ND-F-BL.mpeg
198921	-33728	33308	4T-D2-ND-F-BL.mpeg
198940	-33728	33308	4T-D2-ND-F-BL.mpeg
198959	-33728	33308	4T-D2-ND-F-BL.mpeg
198981	-33728	33308	4T-D2-ND-F-BL.mpeg
198999	-33728	33308	4T-D2-ND-F-BL.mpeg
199021	-33728	33308	4T-D2-ND-F-BL.mpeg
199104	-33728	33308	4T-D2-ND-F-BL.mpeg
199120	-33728	33308	4T-D2-ND-F-BL.mpeg
199141	-33728	33308	4T-D2-ND-F-BL.mpeg
199160	-33728	33308	4T-D2-ND-F-BL.mpeg
199180	-33728	33308	4T-D2-ND-F-BL.mpeg
199202	-33728	33308	4T-D2-ND-F-BL.mpeg
199220	-33728	33308	4T-D2-ND-F-BL.mpeg
199241	-33728	33308	4T-D2-ND-F-BL.mpeg
199260	-33728	33308	4T-D2-ND-F-BL.mpeg
199280	-33728	33308	4T-D2-ND-F-BL.mpeg
199302	-33728	33308	4T-D2-ND-F-BL.mpeg
199320	-33728	33308	4T-D2-ND-F-BL.mpeg
199340	-33728	33308	4T-D2-ND-F-BL.mpeg
199361	-33728	33308	4T-D2-ND-F-BL.mpeg
199380	-33728	33308	4T-D2-ND-F-BL.mpeg
199511	-33728	33308	4T-D2-ND-F-BL.mpeg
199521	-33728	33308	4T-D2-ND-F-BL.mpeg
199540	-33728	33308	4T-D2-ND-F-BL.mpeg
199560	-33728	33308	4T-D2-ND-F-BL.mpeg
199581	-33728	33308	4T-D2-ND-F-BL.mpeg
199600	-33728	33308	4T-D2-ND-F-BL.mpeg
199621	-33728	33308	4T-D2-ND-F-BL.mpeg
199640	-33728	33308	4T-D2-ND-F-BL.mpeg
199660	-33728	33308	4T-D2-ND-F-BL.mpeg
199681	-33728	33308	4T-D2-ND-F-BL.mpeg
199699	-33728	33308	4T-D2-ND-F-BL.mpeg
199720	-33728	33308	4T-D2-ND-F-BL.mpeg
199741	-33728	33308	4T-D2-ND-F-BL.mpeg
199760	-33728	33308	4T-D2-ND-F-BL.mpeg
199780	-33728	33308	4T-D2-ND-F-BL.mpeg
199801	-33728	33308	4T-D2-ND-F-BL.mpeg
199820	-33728	33308	4T-D2-ND-F-BL.mpeg
199929	-33728	33308	4T-D2-ND-F-BL.mpeg
199941	-33728	33308	4T-D2-ND-F-BL.mpeg
199962	-33728	33308	4T-D2-ND-F-BL.mpeg
199980	-33728	33308	4T-D2-ND-F-BL.mpeg
200001	-33728	33308	4T-D2-ND-F-BL.mpeg
200022	-33728	33308	4T-D2-ND-F-BL.mpeg
200042	-33728	33308	4T-D2-ND-F-BL.mpeg
200062	-33728	33308	4T-D2-ND-F-BL.mpeg
200082	-33728	33308	4T-D2-ND-F-BL.mpeg
200101	-33728	33308	4T-D2-ND-F-BL.mpeg
200122	-33728	33308	4T-D2-ND-F-BL.mpeg
200142	-33728	33308	4T-D2-ND-F-BL.mpeg
200161	-33728	33308	4T-D2-ND-F-BL.mpeg
200181	-33728	33308	4T-D2-ND-F-BL.mpeg
200199	-33728	33308	4T-D2-ND-F-BL.mpeg
200221	-33728	33308	4T-D2-ND-F-BL.mpeg
200303	-33728	33308	4T-D2-ND-F-BL.mpeg
200307	-33728	33308	4T-D2-ND-F-BL.mpeg
200320	-33728	33308	4T-D2-ND-F-BL.mpeg
200341	-33728	33308	4T-D2-ND-F-BL.mpeg
200360	-33728	33308	4T-D2-ND-F-BL.mpeg
200423	-33728	33308	4T-D2-ND-F-BL.mpeg
200426	-33728	33308	4T-D2-ND-F-BL.mpeg
200441	-33728	33308	4T-D2-ND-F-BL.mpeg
200460	-33728	33308	4T-D2-ND-F-BL.mpeg
200480	-33728	33308	4T-D2-ND-F-BL.mpeg
200501	-33728	33308	4T-D2-ND-F-BL.mpeg
200520	-33728	33308	4T-D2-ND-F-BL.mpeg
200539	-33728	33308	4T-D2-ND-F-BL.mpeg
200561	-33728	33308	4T-D2-ND-F-BL.mpeg
200580	-33728	33308	4T-D2-ND-F-BL.mpeg
200601	-33728	33308	4T-D2-ND-F-BL.mpeg
200620	-33728	33308	4T-D2-ND-F-BL.mpeg
200715	-33728	33308	4T-D2-ND-F-BL.mpeg
200721	-33728	33308	4T-D2-ND-F-BL.mpeg
200741	-33728	33308	4T-D2-ND-F-BL.mpeg
200761	-33728	33308	4T-D2-ND-F-BL.mpeg
200781	-33728	33308	4T-D2-ND-F-BL.mpeg
200801	-33728	33308	4T-D2-ND-F-BL.mpeg
200822	-33728	33308	4T-D2-ND-F-BL.mpeg
200840	-33728	33308	4T-D2-ND-F-BL.mpeg
200859	-33728	33308	4T-D2-ND-F-BL.mpeg
200881	-33728	33308	4T-D2-ND-F-BL.mpeg
200900	-33728	33308	4T-D2-ND-F-BL.mpeg
200919	-33728	33308	4T-D2-ND-F-BL.mpeg
200941	-33728	33308	4T-D2-ND-F-BL.mpeg
200959	-33728	33308	4T-D2-ND-F-BL.mpeg
200981	-33728	33308	4T-D2-ND-F-BL.mpeg
200999	-33728	33308	4T-D2-ND-F-BL.mpeg
201019	-33728	33308	4T-D2-ND-F-BL.mpeg
201113	-33728	33308	4T-D2-ND-F-BL.mpeg
201121	-33728	33308	4T-D2-ND-F-BL.mpeg
201142	-33728	33308	4T-D2-ND-F-BL.mpeg
201162	-33728	33308	4T-D2-ND-F-BL.mpeg
201180	-33728	33308	4T-D2-ND-F-BL.mpeg
201202	-33728	33308	4T-D2-ND-F-BL.mpeg
201222	-33728	33308	4T-D2-ND-F-BL.mpeg
201242	-33728	33308	4T-D2-ND-F-BL.mpeg
201261	-33728	33308	4T-D2-ND-F-BL.mpeg
201281	-33728	33308	4T-D2-ND-F-BL.mpeg
201302	-33728	33308	4T-D2-ND-F-BL.mpeg
201322	-33728	33308	4T-D2-ND-F-BL.mpeg
201340	-33728	33308	4T-D2-ND-F-BL.mpeg
201402	-33728	33308	4T-D2-ND-F-BL.mpeg
201403	-33728	33308	4T-D2-ND-F-BL.mpeg
201404	-33728	33308	4T-D2-ND-F-BL.mpeg
201421	-33728	33308	4T-D2-ND-F-BL.mpeg
201503	-33728	33308	4T-D2-ND-F-BL.mpeg
201505	-33728	33308	4T-D2-ND-F-BL.mpeg
201520	-33728	33308	4T-D2-ND-F-BL.mpeg
201542	-33728	33308	4T-D2-ND-F-BL.mpeg
201561	-33728	33308	4T-D2-ND-F-BL.mpeg
201582	-33728	33308	4T-D2-ND-F-BL.mpeg
201601	-33728	33308	4T-D2-ND-F-BL.mpeg
201622	-33728	33308	4T-D2-ND-F-BL.mpeg
201643	-33728	33308	4T-D2-ND-F-BL.mpeg
201662	-33728	33308	4T-D2-ND-F-BL.mpeg
201680	-33728	33308	4T-D2-ND-F-BL.mpeg
201701	-33728	33308	4T-D2-ND-F-BL.mpeg
201719	-33728	33308	4T-D2-ND-F-BL.mpeg
201739	-33728	33308	4T-D2-ND-F-BL.mpeg
201761	-33728	33308	4T-D2-ND-F-BL.mpeg
201779	-33728	33308	4T-D2-ND-F-BL.mpeg
201801	-33728	33308	4T-D2-ND-F-BL.mpeg
201819	-33728	33308	4T-D2-ND-F-BL.mpeg
201905	-33728	33308	4T-D2-ND-F-BL.mpeg
201921	-33728	33308	4T-D2-ND-F-BL.mpeg
201940	-33728	33308	4T-D2-ND-F-BL.mpeg
201961	-33728	33308	4T-D2-ND-F-BL.mpeg
201980	-33728	33308	4T-D2-ND-F-BL.mpeg
202001	-33728	33308	4T-D2-ND-F-BL.mpeg
202020	-33728	33308	4T-D2-ND-F-BL.mpeg
202039	-33728	33308	4T-D2-ND-F-BL.mpeg
202060	-33728	33308	4T-D2-ND-F-BL.mpeg
202081	-33728	33308	4T-D2-ND-F-BL.mpeg
202100	-33728	33308	4T-D2-ND-F-BL.mpeg
202120	-33728	33308	4T-D2-ND-F-BL.mpeg
202141	-33728	33308	4T-D2-ND-F-BL.mpeg
202160	-33728	33308	4T-D2-ND-F-BL.mpeg
202181	-33728	33308	4T-D2-ND-F-BL.mpeg
202199	-33728	33308	4T-D2-ND-F-BL.mpeg
202220	-33728	33308	4T-D2-ND-F-BL.mpeg
202304	-33728	33308	4T-D2-ND-F-BL.mpeg
202320	-33728	33308	4T-D2-ND-F-BL.mpeg
202383	-33728	33308	4T-D2-ND-F-BL.mpeg
202389	-33728	33308	4T-D2-ND-F-BL.mpeg
202403	-33728	33308	4T-D2-ND-F-BL.mpeg
202421	-33728	33308	4T-D2-ND-F-BL.mpeg
202441	-33728	33308	4T-D2-ND-F-BL.mpeg
202463	-33728	33308	4T-D2-ND-F-BL.mpeg
202481	-33728	33308	4T-D2-ND-F-BL.mpeg
202501	-33728	33308	4T-D2-ND-F-BL.mpeg
202521	-33728	33308	4T-D2-ND-F-BL.mpeg
202540	-33728	33308	4T-D2-ND-F-BL.mpeg
202561	-33728	33308	4T-D2-ND-F-BL.mpeg
202580	-33728	33308	4T-D2-ND-F-BL.mpeg
202600	-33728	33308	4T-D2-ND-F-BL.mpeg
202621	-33728	33308	4T-D2-ND-F-BL.mpeg
