Time	XCoord	YCoord	VideoName
177342	112.900024414063	477.200012207031	4T-D3-ND-F-BL.mpeg
177354	111	480.100006103516	4T-D3-ND-F-BL.mpeg
177373	109.199951171875	481.899993896484	4T-D3-ND-F-BL.mpeg
177393	109	481.600006103516	4T-D3-ND-F-BL.mpeg
177413	108.800048828125	481.899993896484	4T-D3-ND-F-BL.mpeg
177433	108.5	483.5	4T-D3-ND-F-BL.mpeg
177453	108.400024414063	484.100006103516	4T-D3-ND-F-BL.mpeg
177473	108.199951171875	484.600006103516	4T-D3-ND-F-BL.mpeg
177493	106	487	4T-D3-ND-F-BL.mpeg
177513	107.800048828125	475.799987792969	4T-D3-ND-F-BL.mpeg
177533	125	457.600006103516	4T-D3-ND-F-BL.mpeg
177553	125	457.600006103516	4T-D3-ND-F-BL.mpeg
177573	124.300048828125	461.299987792969	4T-D3-ND-F-BL.mpeg
177593	123.300048828125	467.399993896484	4T-D3-ND-F-BL.mpeg
177613	109.900024414063	479.299987792969	4T-D3-ND-F-BL.mpeg
177633	109.900024414063	479.299987792969	4T-D3-ND-F-BL.mpeg
177653	110.099975585938	480	4T-D3-ND-F-BL.mpeg
177673	109.900024414063	481.100006103516	4T-D3-ND-F-BL.mpeg
177693	89.5999755859375	500.600006103516	4T-D3-ND-F-BL.mpeg
177713	89.5999755859375	501	4T-D3-ND-F-BL.mpeg
177733	100.5	489.799987792969	4T-D3-ND-F-BL.mpeg
177753	100.900024414063	487.100006103516	4T-D3-ND-F-BL.mpeg
177773	110.900024414063	476.700012207031	4T-D3-ND-F-BL.mpeg
177793	111	476.200012207031	4T-D3-ND-F-BL.mpeg
177813	99.699951171875	487.299987792969	4T-D3-ND-F-BL.mpeg
177945	90.800048828125	502.299987792969	4T-D3-ND-F-BL.mpeg
177953	92.5999755859375	497.700012207031	4T-D3-ND-F-BL.mpeg
177975	93.9000244140625	496.399993896484	4T-D3-ND-F-BL.mpeg
177994	95.9000244140625	496	4T-D3-ND-F-BL.mpeg
