Time	XCoord	YCoord	VideoName
390049	-33728	33368	4T-D4-ND-F-BL.mpeg
390069	-33728	33368	4T-D4-ND-F-BL.mpeg
390089	-33728	33368	4T-D4-ND-F-BL.mpeg
390109	-33728	33368	4T-D4-ND-F-BL.mpeg
390129	-33728	33368	4T-D4-ND-F-BL.mpeg
390149	-33728	33368	4T-D4-ND-F-BL.mpeg
390234	-33728	33368	4T-D4-ND-F-BL.mpeg
390249	-33728	33368	4T-D4-ND-F-BL.mpeg
390269	-33728	33368	4T-D4-ND-F-BL.mpeg
390289	-33728	33368	4T-D4-ND-F-BL.mpeg
390309	-33728	33368	4T-D4-ND-F-BL.mpeg
390329	-33728	33368	4T-D4-ND-F-BL.mpeg
390349	-33728	33368	4T-D4-ND-F-BL.mpeg
390369	-33728	33368	4T-D4-ND-F-BL.mpeg
390389	-33728	33368	4T-D4-ND-F-BL.mpeg
390409	-33728	33368	4T-D4-ND-F-BL.mpeg
390429	-33728	33368	4T-D4-ND-F-BL.mpeg
390449	-33728	33368	4T-D4-ND-F-BL.mpeg
390469	-33728	33368	4T-D4-ND-F-BL.mpeg
390489	-33728	33368	4T-D4-ND-F-BL.mpeg
390509	-33728	33368	4T-D4-ND-F-BL.mpeg
390529	-33728	33368	4T-D4-ND-F-BL.mpeg
390549	-33728	33368	4T-D4-ND-F-BL.mpeg
390634	-33728	33368	4T-D4-ND-F-BL.mpeg
390649	-33728	33368	4T-D4-ND-F-BL.mpeg
390669	-33728	33368	4T-D4-ND-F-BL.mpeg
390689	-33728	33368	4T-D4-ND-F-BL.mpeg
390709	-33728	33368	4T-D4-ND-F-BL.mpeg
390729	-33728	33368	4T-D4-ND-F-BL.mpeg
390749	-33728	33368	4T-D4-ND-F-BL.mpeg
390769	-33728	33368	4T-D4-ND-F-BL.mpeg
390789	-33728	33368	4T-D4-ND-F-BL.mpeg
390809	-33728	33368	4T-D4-ND-F-BL.mpeg
390829	-33728	33368	4T-D4-ND-F-BL.mpeg
390849	-33728	33368	4T-D4-ND-F-BL.mpeg
390869	-33728	33368	4T-D4-ND-F-BL.mpeg
390889	-33728	33368	4T-D4-ND-F-BL.mpeg
390909	-33728	33368	4T-D4-ND-F-BL.mpeg
390929	-33728	33368	4T-D4-ND-F-BL.mpeg
390949	-33728	33368	4T-D4-ND-F-BL.mpeg
391034	-33728	33368	4T-D4-ND-F-BL.mpeg
391049	-33728	33368	4T-D4-ND-F-BL.mpeg
391069	-33728	33368	4T-D4-ND-F-BL.mpeg
391089	-33728	33368	4T-D4-ND-F-BL.mpeg
391109	-33728	33368	4T-D4-ND-F-BL.mpeg
391129	-33728	33368	4T-D4-ND-F-BL.mpeg
391149	-33728	33368	4T-D4-ND-F-BL.mpeg
391168	-33728	33368	4T-D4-ND-F-BL.mpeg
391188	-33728	33368	4T-D4-ND-F-BL.mpeg
391208	-33728	33368	4T-D4-ND-F-BL.mpeg
391229	-33728	33368	4T-D4-ND-F-BL.mpeg
391249	-33728	33368	4T-D4-ND-F-BL.mpeg
391269	-33728	33368	4T-D4-ND-F-BL.mpeg
391288	-33728	33368	4T-D4-ND-F-BL.mpeg
391308	-33728	33368	4T-D4-ND-F-BL.mpeg
391329	-33728	33368	4T-D4-ND-F-BL.mpeg
391348	-33728	33368	4T-D4-ND-F-BL.mpeg
391437	-33728	33368	4T-D4-ND-F-BL.mpeg
391449	-33728	33368	4T-D4-ND-F-BL.mpeg
391469	-33728	33368	4T-D4-ND-F-BL.mpeg
391489	-33728	33368	4T-D4-ND-F-BL.mpeg
391509	-33728	33368	4T-D4-ND-F-BL.mpeg
391529	-33728	33368	4T-D4-ND-F-BL.mpeg
391549	-33728	33368	4T-D4-ND-F-BL.mpeg
