Time	XCoord	YCoord	VideoName
15786935	200.900024414063	326.600006103516	4T-D8-ND-F-BL.mpeg
15786947	200.900024414063	325.5	4T-D8-ND-F-BL.mpeg
15786966	199.900024414063	298.399993896484	4T-D8-ND-F-BL.mpeg
15786986	199.199951171875	298.200012207031	4T-D8-ND-F-BL.mpeg
15787006	199.199951171875	297.399993896484	4T-D8-ND-F-BL.mpeg
15787026	202.199951171875	297.299987792969	4T-D8-ND-F-BL.mpeg
15787046	200.699951171875	291.200012207031	4T-D8-ND-F-BL.mpeg
15787066	201.199951171875	291.100006103516	4T-D8-ND-F-BL.mpeg
15787086	201.800048828125	326.799987792969	4T-D8-ND-F-BL.mpeg
15787106	202.900024414063	325.100006103516	4T-D8-ND-F-BL.mpeg
15787127	202.900024414063	323.5	4T-D8-ND-F-BL.mpeg
15787147	202.900024414063	323.299987792969	4T-D8-ND-F-BL.mpeg
15787167	202.900024414063	323.200012207031	4T-D8-ND-F-BL.mpeg
15787186	202.699951171875	317.399993896484	4T-D8-ND-F-BL.mpeg
15787207	202.5	317.299987792969	4T-D8-ND-F-BL.mpeg
15787226	202.099975585938	312	4T-D8-ND-F-BL.mpeg
15787246	202	306.700012207031	4T-D8-ND-F-BL.mpeg
15787266	202	305.5	4T-D8-ND-F-BL.mpeg
15787286	201.800048828125	305.399993896484	4T-D8-ND-F-BL.mpeg
15787307	201.699951171875	309.899993896484	4T-D8-ND-F-BL.mpeg
15787327	201.5	314.5	4T-D8-ND-F-BL.mpeg
15787347	201.5	314.5	4T-D8-ND-F-BL.mpeg
15787367	204.5	312.200012207031	4T-D8-ND-F-BL.mpeg
15787386	204.5	309.899993896484	4T-D8-ND-F-BL.mpeg
15787406	204.5	308.600006103516	4T-D8-ND-F-BL.mpeg
15787426	192.699951171875	308.299987792969	4T-D8-ND-F-BL.mpeg
15787446	180.199951171875	298.399993896484	4T-D8-ND-F-BL.mpeg
15787466	139.699951171875	288.5	4T-D8-ND-F-BL.mpeg
15787486	87.300048828125	265.299987792969	4T-D8-ND-F-BL.mpeg
15787506	28.7999877929688	222.700012207031	4T-D8-ND-F-BL.mpeg
15787526	-33.9000244140625	224.5	4T-D8-ND-F-BL.mpeg
15787546	-97.5	221.700012207031	4T-D8-ND-F-BL.mpeg
15787566	-152.700012207031	202.200012207031	4T-D8-ND-F-BL.mpeg
15787586	-212	206.200012207031	4T-D8-ND-F-BL.mpeg
15787606	-247.5	210.700012207031	4T-D8-ND-F-BL.mpeg
15787745	-446.400024414063	232.100006103516	4T-D8-ND-F-BL.mpeg
15787747	-446.400024414063	232.200012207031	4T-D8-ND-F-BL.mpeg
15787767	-430.599975585938	229.200012207031	4T-D8-ND-F-BL.mpeg
15787787	-413.799987792969	226.299987792969	4T-D8-ND-F-BL.mpeg
15787807	-396.400024414063	224.5	4T-D8-ND-F-BL.mpeg
15787826	-396.599975585938	225	4T-D8-ND-F-BL.mpeg
15787847	-397.799987792969	216.700012207031	4T-D8-ND-F-BL.mpeg
15787866	-398.299987792969	214.600006103516	4T-D8-ND-F-BL.mpeg
15787887	-415.200012207031	215.600006103516	4T-D8-ND-F-BL.mpeg
15787907	-431.599975585938	218.299987792969	4T-D8-ND-F-BL.mpeg
15787926	-441.099975585938	219.799987792969	4T-D8-ND-F-BL.mpeg
15787946	-444.900024414063	222.899993896484	4T-D8-ND-F-BL.mpeg
15787966	-445.400024414063	223.799987792969	4T-D8-ND-F-BL.mpeg
15787986	-437	225.100006103516	4T-D8-ND-F-BL.mpeg
15788006	-437.099975585938	227.399993896484	4T-D8-ND-F-BL.mpeg
15788104	-433.400024414063	227	4T-D8-ND-F-BL.mpeg
